seed,min_p_val
752290,2.6769058104650624e-06
49833,3.05984275811303e-05
567162,1.568787128495475e-06
102346,8.691423409258933e-06
971659,4.697252349085359e-07
363513,7.553001000138043e-06
437332,3.793045077811962e-06
785280,5.002856162749016e-07
381883,6.331353140982232e-06
870481,1.965302285799611e-07
916540,2.7196440683584268e-05
412310,0.000166071407522441
11168,1.7752721991324188e-05
259698,5.5052883615147115e-06
386693,1.2988768998096043e-05
512308,2.143111963222566e-05
753550,3.938688624164639e-06
668307,1.208437300696453e-05
694714,2.452615254558264e-07
484953,4.712924290674344e-06
114949,3.9174349171647256e-07
759289,9.395181020649825e-06
795444,2.7239757492741344e-05
1732,3.509415917948587e-05
644852,7.560457453583328e-07
624421,1.2726109349065677e-05
198401,2.2228007929267316e-06
66114,1.0068193900817956e-05
979165,4.523122908662214e-06
240043,1.038632180655024e-05
338387,3.6332189018328448e-06
283751,2.0642883746802816e-05
777513,3.21885328941437e-05
398104,6.710500386208977e-06
707525,2.11557914014085e-05
398283,6.481873659278965e-05
900340,1.5022189973054686e-06
167337,3.081605501447882e-05
829388,3.966543589758288e-06
659769,0.0001363187908009224
780817,9.100888977249861e-08
698100,1.5855289751603712e-05
125707,2.361592128023004e-07
223041,5.953188553370608e-06
93631,9.205185104997481e-06
72135,1.3827701116668322e-05
279992,4.071251722825011e-08
608949,2.6032951620709836e-06
257461,2.4931618866696258e-05
12556,0.00010359299021673879
292583,3.463592388198985e-05
995303,0.00023711400238366262
160998,1.0650579809851415e-06
733530,1.1201315264125907e-06
855537,1.256628635947743e-06
100337,5.7826533907409425e-05
146279,5.8072182162172784e-06
790877,1.1072246622270615e-05
456971,1.8559193980647082e-06
739626,9.643850683411491e-05
161260,7.435322969245136e-06
36471,1.3954149946471322e-05
153293,1.5970762772671873e-05
648169,1.556517791964673e-08
276347,2.7086040377782377e-05
506149,7.325858983339785e-06
64977,1.95615820095431e-06
775221,4.0018631915569305e-07
795745,1.0751045898956649e-05
848882,8.604995367153365e-05
520285,8.410647431452929e-05
459145,3.982216182691936e-05
514133,8.252453590860598e-06
143875,1.720778222647489e-05
785250,7.323699097870081e-07
866695,2.073494460988449e-05
790203,1.9842995252377925e-05
810773,1.9315997817754792e-06
977161,1.4781333621458824e-08
843184,6.177400866684049e-06
288366,7.048356412360722e-06
926527,1.65609198123595e-06
777010,3.7264005651807584e-06
838568,4.03015733347296e-06
310534,2.0293703416532724e-05
69307,2.3125218790167085e-05
526473,3.5897956801266484e-05
224854,9.794415893708589e-07
226458,7.5411773387788126e-06
233060,6.080509449542514e-06
648011,8.702633866462374e-06
115841,6.653936528162597e-07
350015,1.195627139372202e-06
876967,2.4921448087596265e-06
449640,2.5914824245465072e-06
729774,5.990401557780648e-06
446651,1.967472831431302e-06
208267,2.2843845322578875e-06
56470,1.7953227731423802e-05
260052,0.0001971792977627104
