CHR,POS,p_value,test_stat,maf,SE,effect_size
1,3631,0.7983275295665234,0.06539390445736121,122.5,0.05264823180925902,0.013482728104381116
1,5928,0.5215066662379365,0.41180863633713893,186.44478527607362,0.05137756308139489,0.033000048615211046
1,11649,0.3281129021633167,0.9592251660167542,61.91257668711656,0.08660668664883851,0.0848279460087711
1,23146,0.5534113241267189,0.35197470866436176,1049.032208588957,0.012141352432724885,0.007210347604081905
1,28500,0.9491496731528142,0.004073511426772829,4.25920245398773,0.8869608292332034,0.05669638323134472
1,31170,0.42903012989094425,0.6270192337756298,757.0168711656441,0.022266042373288907,-0.017641390411111107
1,33379,0.5935196752478087,0.28544669984754334,2907.2791411042945,0.001376049082269642,0.0007359941955451141
1,38752,0.8083156526507456,0.0589507831647817,127.13343558282209,0.0478223393113368,-0.01162800676661301
1,45296,0.8035460213895502,0.06198329974952553,1217.015337423313,0.015522694278356036,-0.0038701882324146068
1,47485,0.2118216616852311,1.5651067170480295,2351.134969325153,0.0070774891678208095,0.008846550183532434
1,50075,0.49162840351447734,0.4740371582677932,2716.883435582822,0.004392881820869781,0.0030269651239475557
1,52239,0.6330091194537062,0.22843482384560249,90.3420245398773,0.07616265199853645,0.03644511658721615
1,57269,0.655526413936339,0.19937212055817294,2768.0337423312885,0.0029370747516857107,0.0013130546734195438
1,61905,0.06327545563657774,3.4731874744581086,28.682515337423315,0.15535774710408973,-0.2884369102882825
1,64166,0.6585115249656566,0.19569747572511884,2096.9969325153374,0.003105681633835094,0.001375585542523677
1,70115,0.9889532682519128,0.00019199308133897462,0.6763803680981595,2.3725681437770976,0.0329253599047393
1,72339,0.2371351547825742,1.4027297273933668,506.99693251533745,0.03956067976009266,0.046825436055793083
1,73931,0.08636873179252876,2.9587515244459794,831.2515337423313,0.012157162393549673,-0.020848828775087612
1,75583,0.005596455539662956,7.779616724446066,346.1196319018405,0.029743361657702767,0.08210809618983159
1,83045,0.7761500298590279,0.08098407096896813,56.36349693251534,0.055321661420132735,-0.015765578909953497
1,86515,0.4742322977739861,0.513294379327464,24.25920245398773,0.24029057727316416,-0.17228419141208265
1,88898,0.901180574567871,0.01544240015378442,152.08895705521473,0.062208340076884604,0.007742208095170357
1,91376,0.8846624501618298,0.021075972948401408,438.8282208588957,0.0315726241822147,0.004590495298231885
1,95987,0.5251347059351436,0.4046732765824928,44.88496932515337,0.2000597522431349,0.1273826029569672
1,97456,0.8266320313368579,0.04804877881745375,418.84815950920245,0.04817484225493205,-0.010575440193582277
1,99894,0.0556457947597102,3.6891237209642047,653.8159509202454,0.013416528489879656,-0.025663296070691892
1,104491,0.0269235892670419,4.940545260992587,33.50766871165644,0.15099458390333928,-0.333604413258602
1,108946,0.2853599571733128,1.1451657904710126,387.07361963190186,0.02691162430902895,0.028792350736535768
1,114286,0.08271202035778898,3.0295110767554294,199.63957055214723,0.0453318141710803,-0.07865703655602917
1,116943,0.5639056100983635,0.33367274046013223,1310.0398773006134,0.006940778799885255,0.004013416468466877
1,120154,0.7270465521196305,0.12205190489592736,0.9171779141104295,1.7378363343970653,-0.6079509547060149
1,121067,0.42541244476261775,0.636921143738424,6020.325153374233,0.0022205728010138526,-0.0017731708136537714
1,132328,0.1359032487405962,2.234847462375222,191.44938650306747,0.03484765137459312,-0.05199648214906224
1,136124,0.9200078743524494,0.010100672492580629,319.7515337423313,0.04977927995400501,-0.005010558777737196
1,138513,0.818787638189451,0.05257423374563195,13.230061349693251,0.2201772139368114,0.050558338166880705
1,141971,0.05276714839621422,3.7789336560621085,240.52300613496934,0.050598755002323414,-0.09794350152685248
1,143564,0.8801578794525705,0.022767220813665282,41.63650306748466,0.1437717504603092,0.02172613568212088
1,147153,0.3064736106536782,1.0491215382165113,12.760736196319018,0.3499809916553007,0.3584466625346249
1,148120,0.8580386834791854,0.03204597346820511,81.80828220858896,0.05476577887587958,-0.009818467387946436
1,154492,0.22631562818711184,1.4694504753377495,254.84969325153375,0.02807972132330373,0.034013931702341835
1,156801,0.7593623360069859,0.09398941652734948,913.3849693251534,0.012188174283343267,0.003741832343705611
1,159856,0.24355644681338978,1.364856746696997,458.67484662576686,0.039199759529993015,0.045770251381936335
1,163419,0.36072833001986604,0.837727033660997,117.32361963190183,0.06423252117762307,-0.05880505804478445
1,166589,0.3221496628867434,0.9832012957511028,4.627300613496932,0.32690769201001363,0.3241586274977312
1,172146,0.11424262808599767,2.5080353362175556,1140.8266871165645,0.006079107260532668,0.009605088602301935
1,175782,0.8331960264127871,0.04442573274206698,19.496932515337424,0.14210662915854472,-0.02999653153667645
1,180059,0.09472128930236583,2.808660635091376,1066.1165644171779,0.01296364788692947,0.021665651947890274
1,185133,0.37063000770289634,0.8037841751179547,266.62576687116564,0.0530873266027709,0.047609291828549324
1,187211,0.2378195758058328,1.3986337913771607,474.81134969325154,0.04396655406754622,0.05196467971367938
1,190596,0.32106820922560886,0.987612460531512,49.25766871165644,0.06342538746589199,0.06303252230900322
1,192640,0.08710064247292608,2.9449798650448504,0.8665644171779141,1.5527583860516037,2.656742065439495
1,195780,0.25818655611092317,1.282961913160665,1732.4585889570553,0.009493690150196951,-0.010748626148927428
1,199639,0.5756019814428036,0.3140348880194528,3244.978527607362,0.00646233773945643,-0.0036252453989854216
1,202136,0.23767731412114088,1.3994839781582946,141.83742331288343,0.019602998299115465,-0.023176065959334014
1,205176,0.48794774174665145,0.4821497990490323,40.85122699386503,0.14538653025092527,0.10103257970376485
1,209395,0.02404136534109933,5.139841375019491,228.50920245398774,0.011634613149619602,0.026210678195546414
1,214229,0.5818562282354227,0.30385405199464155,9.5,0.2546500526328978,-0.14052122007930754
1,218994,0.894460490535876,0.017626935078746,70.09815950920246,0.05507049955401185,0.007322591051588381
1,221691,0.45325548178140673,0.5638567309585889,989.1180981595093,0.01160848375380873,-0.008722711031624118
1,225665,0.6401156685056322,0.2190024771065045,5632.5337423312885,0.001326759542802543,-0.000621640328712731
1,229013,0.8107025388741855,0.057463433991123726,973.9984662576687,0.013003789741885537,0.003121737583377724
1,230994,0.3099563348193836,1.0341002157247832,54.714723926380366,0.12390845929811273,0.12599679225109475
1,232841,0.23719601385430422,1.4023649322277385,782.9217791411043,0.01789352138487098,0.021176669868628706
1,240057,0.7065262246548176,0.1420215509720656,35.737730061349694,0.14049570873927883,-0.053016883796112156
1,242843,0.2824407323585215,1.1591604132385438,65.81748466257669,0.07256234782523446,-0.0781046302102277
1,246411,0.29186680825534234,1.1146183504217133,51.558282208588956,0.029331893584319004,-0.030961830364265763
1,249141,0.010648590342759228,6.599407233464443,95.72699386503068,0.060842899681941176,0.15497191980420724
1,252947,0.9549073196331854,0.0032023375024934652,8.492331288343559,0.441735503059248,-0.025035881399827035
1,259495,0.08870996529963697,2.9151365242159493,35.357361963190186,0.1615575016044119,-0.27503042735911376
1,262828,0.5555866424075935,0.3481268660902577,808.0705521472393,0.023550182310173456,-0.01390909992432882
1,268330,0.9920217956841213,0.0001001416938836268,549.6932515337423,0.013377282651316092,-0.00013407397273749295
1,269792,0.3946184819633286,0.7265958521112496,119.28220858895706,0.0814168524137194,-0.0694294166372287
1,270956,0.24898379964492262,1.3337862476402393,286.2346625766871,0.025437893653720702,-0.02936306332188299
1,272111,0.4454069426202084,0.5837378717676238,124.17638036809817,0.07291244145912636,-0.05574281257532628
1,275366,0.27115790477303126,1.2150220522123676,36.61503067484663,0.11606791611131287,0.12789708575939226
1,276266,0.35538726207853966,0.8565767708948132,62.9739263803681,0.13191391915398712,0.12211517003099726
1,278615,0.7873819810430787,0.07286499206525741,411.9953987730061,0.022807333193065316,-0.006165301425904111
1,282761,0.8318251878908454,0.045170110697560495,191.59815950920245,0.04898233170283561,0.010425669095462867
1,284610,0.2181419021948254,1.5224598701130563,3020.5828220858893,0.005218456509369065,-0.006433779855691921
1,293342,0.6033058981886834,0.2705685028419089,1133.5766871165645,0.015998269784820402,0.008331046326570658
1,295221,0.6781825827984731,0.17249068095057912,6.4371165644171775,0.6864969159140484,-0.2854795545582598
1,296001,0.23343029890668554,1.4251537913379249,840.7898773006135,0.014170451219348432,-0.016905603026270952
1,298535,0.02269223845826809,5.241870783461121,412.97085889570553,0.025124990569073163,-0.057152234266680924
1,303537,0.17662380146250425,1.8337937968236613,16.911042944785276,0.30556238167604616,-0.4132556063320188
1,304133,0.8991476517267682,0.01608776438543875,219.31288343558282,0.0625639601878109,-0.007947498837859383
1,306480,0.6427703788946248,0.2155410947199744,23.32515337423313,0.30205180871454707,-0.14040133877464656
1,310316,0.10897247337583157,2.5832687930861855,97.72085889570552,0.07633238350146966,-0.12238785886740976
1,313101,0.514292501783577,0.42626065487440323,624.6503067484663,0.04256161079528993,-0.02781245719695866
1,316128,0.4692306239239784,0.5250209543692517,294.16257668711654,0.03852176002492583,-0.027932642765706155
1,319836,0.39797410325116334,0.7163328671554877,248.49079754601226,0.07047553425518853,0.05967403841469904
1,323027,0.8450551352273848,0.038254726433330485,149.67177914110428,0.08530637917943845,-0.01670965939135663
1,325379,0.12615431877551259,2.351301336029089,505.13496932515335,0.025406785770005325,0.0388779070431523
1,330588,0.7496091894384951,0.10203310713019326,1641.6426380368098,0.013640026837331816,0.004363013769861555
1,338291,0.3889892142824768,0.7440983573450803,392.8282208588957,0.0422561354131583,0.03646498131309576
1,340172,0.8676725042020386,0.02780483049974568,0.5,2.242530990890375,0.3744976705786554
1,343166,0.5880009424990359,0.29406359555145883,336.87116564417175,0.034841730286880396,-0.018914398169945747
1,345812,0.08399428971448744,3.004318291151417,277.9953987730061,0.04453882481815336,0.07696205602620448
1,347891,0.7501849561401349,0.10154816104701918,205.2776073619632,0.03230209688154351,-0.010307844886173752
1,352637,0.1538105186233369,2.043605137419335,212.45705521472394,0.03617962469187044,-0.051637640243979946
1,355321,0.6407510908658549,0.21817091420140186,2.8911042944785277,0.8618591987541341,0.4030489107621597
1,359117,0.17972769419596793,1.807676776223777,61.423312883435585,0.061659115541874705,-0.08279778219293753
1,360918,0.1503241814934299,2.0787921447844693,89.8680981595092,0.126537133774827,0.18213941196617783
1,365209,0.9971993967047516,1.233942907165329e-05,14.358895705521473,0.16621301377463796,-0.0005847654727900208
1,370257,0.08866766509591356,2.9159133754038704,2.4003067484662575,0.8399122597347835,-1.4300291137070673
1,373335,0.06942155730597241,3.31861205689118,2624.989263803681,0.0076233302176956395,-0.013838190526733692
1,387277,0.266221084150355,1.2403918440006405,404.3634969325153,0.0487696169136209,-0.05429605021816895
1,389812,0.3037417425507157,1.0610605942055864,650.7423312883435,0.028285118215757316,0.029133140119536965
1,392831,0.10794495987273298,2.5984049438619654,401.430981595092,0.03049224305956735,0.049031755272146205
1,395761,0.009386544307751475,6.829138624580484,1536.2699386503068,0.015839749518151723,0.04102712430859859
1,400035,0.030426300780016572,4.726411979870665,544.3420245398773,0.040848106495588316,-0.08830028344680255
1,403190,0.8769573130428796,0.02400946481483677,1216.8021472392638,0.018488293080374796,0.002869069980832051
1,404600,0.34223916046772884,0.904679021261662,393.6319018404908,0.0515160756612167,-0.04900650485663338
1,408622,0.8158302441670268,0.054336031896566425,1572.8113496932515,0.012115351523701341,0.0028282170832239317
1,410748,0.3363046946615732,0.9272190768231665,271.73926380368096,0.05879688871289636,0.05662316728173423
1,411779,0.30205088953045006,1.068520119711682,681.3665644171779,0.01372848814427193,0.014189539080971219
1,413522,0.8219342840438215,0.05073322404313708,67.58742331288343,0.11023186594134245,-0.024865005881643473
1,415079,0.504177070357468,0.4471301801018365,4.335889570552148,0.34878170500618605,-0.23342125548003903
1,418748,0.8027807463940424,0.06247737864663454,1356.5030674846626,0.002340855924388562,-0.0005859538213268673
1,428814,0.05240529795002431,3.790590521751958,103.69018404907976,0.026595757577574215,-0.05155956456934812
1,435174,0.4325039339714012,0.617629418404431,52.11042944785276,0.05247061832907876,-0.041260624647492174
1,437951,0.7748132065999684,0.08198125566556756,2.7392638036809815,0.6511971657643025,-0.1867170694816894
1,440441,0.7135648570134937,0.1349784982512988,300.55674846625766,0.020299481346592832,-0.007467856573852415
1,443149,0.548580080424457,0.36062332344439907,474.36196319018404,0.02355114199095521,0.014156845547358778
1,448463,0.8250930995960569,0.04891974278174318,1001.5245398773006,0.014233547264162377,0.0031527651532574736
1,450527,0.5011641295665947,0.45348617779769274,131.95245398773005,0.11976679509305813,-0.08072051301833326
1,453288,0.03303486788982488,4.583092942631605,1125.558282208589,0.004657610589097983,0.009916572277365334
1,455688,0.2303375432718975,1.4442062197418988,1538.506134969325,0.010081408748320177,-0.012107075126752506
1,458133,0.482030662926051,0.49540720810048666,8.616564417177914,0.2166317874468019,0.15259515583199082
1,462075,0.6557378927712654,0.19911044300359937,293.6180981595092,0.04358368844312033,0.019471830110575836
1,463855,0.2706822735094443,1.2174409855459758,185.8021472392638,0.04263619405014307,-0.04702806997210727
1,465718,0.026969735130462334,4.937538691644867,267.7776073619632,0.014285075827378499,0.03155170024053337
1,469818,0.32323744800011,0.9787840153347399,76.28220858895706,0.08110329510983044,0.0802409587676784
1,471990,0.15265443620424005,2.0551718802560974,273.7760736196319,0.013742001366192282,0.019668452701761697
1,474500,0.4567203727096294,0.5552506353094091,100.80828220858896,0.09453419440721156,0.0704905372219418
1,477000,0.2758922980214442,1.1912312265261868,71.3036809815951,0.061256967481709876,0.06683836156174612
1,480852,0.7775127638994929,0.0799743454498979,150.69018404907976,0.030219572891469548,0.008558137339332585
1,486801,0.6644411790529894,0.18851890750130165,142.84969325153375,0.023391968607336135,0.010169207168290681
1,489979,0.7470515138645492,0.10420275098731732,3.98159509202454,0.6540611575906041,-0.2114254677717709
1,490925,0.3078348976158398,1.043223832747491,377.8358895705521,0.04364884304224523,0.04457923473427917
