seed,min_p_val
88532,6.569091519994405e-06
666377,3.7510297639759686e-05
601484,6.772929460712104e-05
597834,0.00010509088226381218
184506,0.00024807732568332143
697216,1.5665089493400707e-05
20315,0.00010186020126177467
822876,0.0006447442763975453
696440,2.6409092864336648e-06
815405,4.1641976233760114e-05
93876,6.983766541995339e-07
9713,0.000246796282887679
492332,3.0332058094694393e-05
92054,0.00026331662348460383
83085,0.00016359581260983797
997838,0.00015631657280729892
250824,7.435453766861986e-05
63756,0.00024847483501331684
762501,8.022641252329508e-06
704007,1.2816760591084371e-05
289232,5.625853250137884e-07
155943,0.00043248181337774945
738100,9.587152236689189e-05
952385,0.00023860290395213938
743856,0.00037021609890214405
209140,0.00019862294561330172
805290,0.000526776689288443
463780,1.8912492447743884e-07
895042,1.742300250022377e-05
308973,7.665817995835468e-05
366736,0.00014196153085849154
410681,4.379730954057716e-05
229322,1.5716545362815736e-06
317472,7.206710109835642e-05
942945,1.119314047895178e-05
639989,4.409865756001852e-05
572090,1.9147217278639997e-05
329510,0.0017855261547286116
404710,0.00018309641801636954
121471,6.541933668337444e-05
136758,4.10724063444897e-05
745762,8.104128220798173e-05
480632,0.00011037240495336884
197477,4.5918985807996374e-05
82618,0.0002483052528458975
490388,0.0003639291624244111
803764,3.386305350195138e-05
157851,0.00018927227910893623
550772,5.753423078730716e-05
780072,3.6636531228503963e-06
226387,7.414983522123417e-05
807277,2.4923115868875548e-05
546031,0.00011387339239034758
684391,1.3101353907946186e-05
366154,3.109801524251368e-06
127881,0.00012027365621503158
800772,5.416262230487512e-06
240527,0.00019520844219004025
531825,6.270723261346448e-06
409214,5.655786372704446e-06
718109,8.492220843048458e-05
98333,6.872182342229342e-06
656415,6.58654909868997e-05
545965,3.81792417079766e-05
702390,0.00014034752919403048
716987,0.00044906450465428553
145054,0.0001613244407349014
53213,0.0002853073589693539
607073,0.0009502942320953831
456634,1.366972265146569e-05
785588,2.931565819548852e-06
790111,7.196724462420194e-05
113860,0.0002798664574591387
159360,1.4808922848769474e-06
479867,0.00042754028775580385
515852,0.00020772715537860682
266806,0.00014727624784795714
802338,3.9301719776970016e-05
453178,2.773993479197449e-05
294360,0.00010808015271974323
300811,3.5179529215401757e-07
853631,1.37764734265076e-05
626518,0.00012762859866111416
3728,3.8141269700757115e-05
498954,0.0002086169758717743
900940,9.416484966449406e-05
481052,2.2390318815673034e-05
629901,4.3158978658374144e-05
346088,3.4394415609967465e-05
632566,4.368935974278671e-05
200351,5.804187276095651e-05
991357,6.114606346531101e-05
464447,6.805510492454344e-05
694013,0.00021862070566131404
441207,0.00042300084968758855
767534,3.4771789690413216e-05
591888,6.366913675800083e-05
481206,5.8838350143015346e-05
710650,0.00010698521632046365
701643,2.1747884070775327e-05
