seed,min_p_val
494947,2.823846704269604e-05
600568,3.434917446648549e-05
19893,1.876017517965373e-05
383274,1.66148412859333e-05
132857,5.562559268119385e-07
277661,6.293616772281827e-05
326730,7.409818213302828e-06
273455,7.227982712685354e-06
301567,1.4386156540970911e-05
172759,0.00032405089991215715
895981,1.2359934336331718e-06
259074,4.2979213780823444e-05
163568,9.346250583855502e-07
604761,5.257860174504794e-06
661291,1.18439354523078e-05
962813,0.00024091424016331727
357837,3.9246854377449285e-05
300175,1.1007455931007232e-06
962341,7.274973298620354e-08
526032,1.3673099094981514e-06
639669,4.079795413430215e-07
59733,2.3317568166582186e-05
276434,7.059507440329556e-06
665569,4.565157459240715e-08
334544,7.134705475425973e-05
479181,9.407727462848225e-06
733965,8.231922241241141e-06
43295,1.088282274515387e-05
719085,4.218656663150924e-06
454648,3.4232389264891425e-05
995231,0.00040004070574275975
980597,4.211807262097427e-07
590157,3.783258233442404e-05
651276,1.615863973194563e-05
269405,1.2554020318056117e-05
803141,9.811837930425734e-08
397419,2.7151621719930466e-05
363523,4.294195305106099e-05
142083,1.703670628406608e-08
171422,1.3122451888434362e-06
496186,3.283630667339542e-05
557844,1.0674976684608259e-05
289088,4.693295252092149e-05
686886,9.65346820711467e-06
605403,2.9458090286993517e-05
557595,1.1436632293064705e-05
348416,7.657884727800573e-06
836642,4.888029423022259e-06
835471,5.079560652057305e-05
218643,4.214286534153058e-05
891329,1.1980934272497965e-05
376508,0.0004305572688944294
48358,6.668077502721087e-07
940060,5.327619808775006e-06
100800,1.531078573254965e-05
782143,0.00013858597876183294
899992,1.1298157839743367e-05
198662,3.734155778307371e-05
651460,3.3442726907924295e-07
384907,1.1277300908982158e-05
899241,1.8250916227136813e-05
400096,5.8498279857184974e-05
727113,1.8581992168078727e-06
440242,5.165785802710793e-06
408093,5.733839091957515e-06
425494,0.00010082430144591308
66895,3.4425184345876277e-06
891058,5.8881161128347285e-05
545997,2.978828899577114e-06
551823,2.184175208003555e-06
369027,0.0002655107039648768
451281,2.106166635472883e-06
159909,5.082352417468967e-05
275580,1.4866902125358227e-05
869735,2.902761316364768e-05
507991,0.0001221587586566894
135161,5.576481384974667e-06
410755,6.959494047049197e-05
909883,1.1903504030893378e-05
489245,1.7743195178588443e-05
579557,1.9526367922340427e-05
617145,0.00015360197676295015
347763,1.1867684172477568e-05
315988,1.3965278429030948e-07
31781,1.62315296687297e-05
379658,1.93987738337107e-05
557259,5.494863913534333e-05
830002,1.8365597782436183e-05
668954,3.8959030509412865e-05
890474,7.696106390230143e-05
5829,1.3837219503224282e-07
531531,6.3365094718718675e-06
254010,1.3124735315080243e-05
362404,6.440372193104033e-08
482959,3.470110480051987e-05
858896,2.8374706278021276e-07
52661,3.5002031248991702e-06
581931,2.8154466010180035e-05
873255,7.94110002091087e-06
866347,0.00026271184225711675
