seed,min_p_val
302294,3.232498364711108e-09
616135,6.330779904130745e-08
350327,1.3237339215101648e-06
320639,1.3969607732223561e-08
518736,1.403755526588127e-06
211362,1.5540016450560602e-07
677778,2.0268328628487747e-06
443476,9.002151915347818e-07
934835,1.3372850194567585e-05
587960,1.3196351035687612e-09
725124,3.0895675304488074e-06
541505,3.200180743114795e-07
369099,2.4692819541228367e-09
15780,8.470867377493284e-07
143811,1.3781362129291872e-10
787065,4.734916055366957e-07
819092,3.8721043543023456e-08
743342,6.698819973237255e-06
98000,5.309491953229754e-06
61954,5.716889001273861e-07
182643,1.002681284027048e-06
154774,2.285291180400714e-08
601515,2.5574864703594976e-06
223225,1.4037719542817949e-05
336319,1.1392084622999226e-05
306973,7.083568439480388e-07
740175,2.519878572124321e-06
889454,7.761587996671984e-07
245550,9.888086028692365e-07
33353,2.4692819541228367e-09
422225,6.8868731949993625e-06
714489,4.028216157701138e-06
18225,3.3260292587585e-06
293515,6.6265879187296365e-06
279565,2.0814155793337805e-07
211262,0.0003765892337962918
860765,1.8823976997919696e-07
470401,1.6459430339834188e-08
12752,2.685515774868982e-05
24581,5.288601031488062e-06
384331,2.337484473002293e-06
40083,1.2842721144836248e-07
132953,8.737086641025452e-06
276490,5.781182611029892e-08
407605,1.459290175346849e-07
313881,3.558116767452327e-05
217626,3.4606003038833265e-07
445625,1.199817646416953e-06
670750,2.2410072859196747e-08
644821,5.601685249612912e-10
813926,5.727722478465824e-08
380274,7.913011066361313e-06
298025,6.271742095687002e-07
369217,3.055594272424653e-06
90223,9.772686729359102e-10
679075,7.2737731378343495e-06
804612,2.839910988062906e-09
702386,4.726648082209206e-08
114,5.917285271938189e-06
573722,1.0407723914171439e-07
914889,1.4549727355378091e-09
407438,4.9782227284841713e-08
917797,1.1481252427314822e-08
324773,3.083145088722897e-05
111851,3.1903880591756806e-07
841691,8.492551350754795e-06
647244,2.207913993955196e-05
956370,7.171296026302348e-06
29979,4.723877100952876e-09
552615,6.002396993252549e-07
469982,1.2851570506082565e-08
699227,9.598072649407893e-06
592252,1.5284584896372041e-07
733463,1.1217635156439575e-07
115481,3.8188030904645743e-10
798227,5.755292502897282e-06
763581,6.184895190075134e-06
302809,5.142727065668471e-07
473344,4.560380009529781e-06
296088,4.456519201503418e-05
893928,7.616554345615058e-08
816504,1.4819604859728246e-08
955862,2.980773933245191e-06
715245,8.313691120649708e-06
45499,9.621232962329772e-08
823544,1.7884063168265967e-05
289808,8.911037906940084e-07
918999,1.0361936983002215e-05
121508,0.000127313372176138
915364,3.447340259530089e-09
106980,3.0780454690248276e-07
879831,1.6339792768432142e-05
595468,2.5440289261415316e-07
673866,7.890680595660629e-07
878194,5.396985854446671e-07
564879,2.5220859158408683e-10
518447,5.869287826682292e-06
374247,5.345272647320333e-07
953087,2.9843561018595314e-06
913044,6.732258647021232e-08
