seed,min_p_val
680110,6.957403544644189e-06
959007,3.397132464397626e-06
953733,2.395316052628566e-07
548186,4.431444849268049e-06
348068,2.0138823912696645e-07
887803,8.889033090008592e-05
589489,5.757582594617624e-06
325528,4.650632324562335e-06
612727,4.26336648752489e-07
323372,2.73884248127893e-09
490048,3.583699055445243e-05
141422,5.724912181488042e-07
977343,1.5068606270491666e-06
786976,4.958416995763735e-05
620707,5.396581850665736e-07
565601,1.946897517422045e-05
112316,1.372403097786884e-08
971757,1.3575450601341826e-06
141303,2.2973286496120137e-05
479944,1.216449943742136e-05
133716,1.23267875048004e-05
584432,1.5851797138756562e-06
320594,1.0760053675683464e-05
877326,2.542842232967978e-05
362615,3.439245459860225e-06
780472,2.9196340337212655e-07
776704,4.2711409240729895e-07
674892,1.7320454315351562e-07
559446,1.2983878721457602e-05
76655,1.969392910554856e-06
465489,1.8427585248455325e-06
960245,2.9072729590205168e-06
136543,2.548041640804998e-06
718843,1.7934411582931078e-07
516317,6.0218531658549364e-05
783385,5.097777576965714e-08
841558,1.3345397293397629e-11
380168,0.00017894100649335442
265750,7.10777708094644e-06
984189,6.344236101529353e-07
726252,3.036908431824172e-06
798412,1.9662784247879886e-06
157064,1.6472757264245594e-07
434230,8.782419780295044e-07
298008,3.983571865037542e-06
760310,2.253991269690278e-05
919404,4.5948666622208153e-07
627854,2.2933184765381704e-07
792598,3.29545696360674e-06
584232,8.142379406143659e-07
328477,1.935685986398328e-07
541468,3.5283970572657726e-07
506899,1.3161345272781398e-06
137179,1.0405556026398518e-06
872287,9.931167010556888e-07
975314,4.916122745098761e-07
412346,1.038371420524932e-06
657587,8.112800091211846e-06
38768,3.295963302485478e-06
847889,5.630272465298419e-05
181259,9.56436260665638e-09
258810,2.5711100276919373e-06
100331,1.2576188454766211e-05
329959,8.300005370853004e-07
689653,2.811138477051617e-07
921514,6.066042920814568e-07
16390,2.3808345878517249e-07
21643,1.9175608892349405e-08
437122,4.197604290649351e-08
594874,8.0245281451154e-09
707584,7.290947552761295e-06
158819,4.10361957087276e-08
479330,6.670192304118628e-07
179976,1.4901537197701155e-05
225205,1.1113669479143078e-06
709178,5.700127642782887e-07
914990,5.011311234227632e-06
518027,9.83184937856294e-06
172334,1.9265933417851286e-06
636148,3.467781935115446e-06
573900,3.742065753634907e-05
104406,4.558155372043707e-06
623326,7.535041640992233e-06
265304,0.0001036111684236126
190500,3.099164277412337e-05
759487,1.182714752863988e-07
206657,2.260588907154323e-06
390275,6.757984356331908e-07
860329,4.0364392978603895e-06
341407,0.00013418731461800054
834978,8.37410927111715e-06
902987,5.8121363468934505e-06
575268,6.64425576368442e-07
557898,2.5239852983662542e-06
220002,5.0426271946044046e-08
750274,1.2933353659572257e-05
364245,5.240677333308359e-08
658425,5.512273834956163e-06
679369,3.470062428893365e-05
529984,2.4065669822504906e-07
