seed,min_p_val
965508,3.1486968534572465e-05
524657,0.0005256068026941519
833556,0.00011919855724324834
456078,8.376242533184084e-05
284036,1.2655594781965472e-05
469225,0.001674116193599301
340828,1.8895123973134687e-05
211109,1.138293278247914e-06
567951,7.393274679527254e-05
527746,0.00016029440983122365
236557,6.524775566605058e-06
461434,2.120664874378127e-05
518494,0.0001122877921219661
110372,1.1506646033031674e-05
382701,1.6564253421494933e-05
278267,8.266857729639964e-05
311007,5.018712143220324e-05
679489,5.55004255934893e-05
606043,1.1585869410544136e-06
522482,0.00019636501447034446
792368,6.81201906778649e-05
271121,5.2293719685816e-05
384882,0.00017132530030658285
282336,0.00019103039422300674
102392,2.2565893487657686e-05
731387,5.271517729162829e-05
164407,3.890947134633688e-06
430859,0.00023519847107677947
704706,1.633899749132147e-05
479160,2.6175369300151118e-05
725165,4.9346944750834054e-05
206629,1.0493441516511104e-05
25792,0.00014143164563903474
864270,4.8333141771759296e-05
488915,3.929306767150483e-05
617249,9.080732101854138e-06
474686,6.961392392206422e-06
109971,0.0002944083129071717
487540,4.901413097139095e-05
141768,0.00019838273948764466
207987,1.5302332035035137e-06
245994,6.247469895716027e-05
524259,0.0001542693053102049
882073,3.751798019597859e-05
605007,2.7464814609768844e-05
149880,6.702078663906483e-05
554712,7.157367030920995e-05
89228,7.154253064116907e-05
517131,1.845658623125622e-06
94255,2.3837879956384176e-05
134956,1.3002800570590334e-06
488442,8.099071232138269e-05
598099,4.105182136342705e-05
150416,1.2082230880330983e-05
413943,4.170789857054229e-05
492643,1.0611951620994757e-05
698438,8.97514372604384e-06
928587,6.670288268044357e-05
825555,0.000684217235145452
493421,6.972306533341176e-05
741779,0.00014720955593717285
754128,0.00012803453350706853
447158,3.123095195549727e-05
634823,0.00019769704775392106
793686,0.00028106174048336976
78836,0.0004412136514117113
12692,3.0581533759543045e-05
261914,0.00021527562528115147
919434,5.3356026959885464e-05
705683,0.0003460951196148864
544581,1.3030625768615845e-05
608256,8.626177247509118e-05
513842,1.4726470173821701e-05
945642,3.858595016934689e-05
259563,0.0002092970274882461
240218,8.7616055797675e-06
25376,9.383704177433571e-07
878602,1.3916136907616671e-05
618569,1.4113053240094765e-05
719592,7.66184680175731e-05
415080,5.3321687541384136e-05
861354,0.00025471728013280325
677132,7.08387493792009e-05
372821,9.734036624650934e-06
119319,0.0009020124570863711
413272,1.209078138091967e-05
208887,1.6015360853112834e-05
897884,4.7793065695549215e-05
22191,0.00044490623994319065
281228,0.00022421567931278524
504677,8.745329352926696e-06
889486,8.290459855150787e-05
47767,0.00016462174756165884
754381,8.078824986106782e-05
801022,0.0006561559830371812
955671,2.0448759245515675e-05
415180,0.00016278058545635883
630669,3.980569023549453e-05
796507,9.981326991797344e-06
811090,0.0002215439024753179
