seed,min_p_val
214987,3.985265644663248e-24
968418,4.69933509553395e-10
181943,4.692632917895607e-15
500423,5.072599667731342e-10
142121,6.511803899169004e-17
620517,3.407293852072146e-13
87607,2.0965483021825535e-14
595479,3.7988232276467836e-13
597780,5.558868372890137e-10
751696,1.664730706342442e-07
335064,5.785847470322917e-08
677479,1.3476262771598282e-15
447619,1.1380270969913112e-09
59039,1.1679772147317541e-08
860050,1.1070371304652113e-15
27903,1.199152621614572e-10
248202,1.7242885936127394e-18
199605,4.68723518285202e-08
846031,1.6266191222586344e-09
678694,1.8624821308095045e-08
911369,5.0055522883636455e-14
15234,5.519434894188546e-08
630526,7.838981964426831e-16
704315,3.769552648985482e-12
658255,1.3601610649180415e-11
598023,3.6480568019397804e-14
819755,9.478838081234405e-15
397786,3.714190792557047e-14
633704,9.510491780438465e-08
706637,9.865597994526644e-12
300057,5.023206612532633e-10
188518,3.30049672804293e-12
168978,9.445283168539366e-14
770506,3.1305502278634545e-12
977627,2.548514131596497e-08
235332,1.8956257147759008e-15
770461,1.6411952465192006e-09
898423,1.1521472729178915e-11
610753,4.78658435632647e-11
704991,8.62148442186321e-10
768892,6.342058329741372e-10
399011,2.956742508905243e-13
325189,1.8522566553538722e-11
662784,1.0282515817713765e-11
94464,7.27565998109276e-14
31326,1.7294187988263764e-11
995581,2.47276162732178e-09
754177,6.957914470904282e-14
900937,9.236391184575354e-09
90607,1.6647927824676758e-07
658135,4.0733375819762386e-07
165427,2.5942259014966296e-15
759068,6.523781117850324e-09
429332,7.571060427247892e-09
670994,4.849507702158386e-10
410652,1.7397141103019217e-07
934582,8.230219230982054e-11
328928,4.051464448894773e-10
563027,3.95322701172041e-13
225737,9.52507750546651e-13
373718,1.1993093122179291e-11
623216,1.758268320978198e-14
922891,2.655229095875361e-07
482545,2.2083301586595598e-15
761856,6.963817313973267e-10
146257,2.585484834445422e-08
345974,1.3896288610217523e-18
761176,4.0594211195233984e-08
891627,7.432906770218712e-11
776237,2.453104606380946e-15
34508,3.278523216751911e-14
555567,2.1465090564140162e-14
983584,5.245901005829806e-19
532262,1.305849762281417e-11
263173,2.3962836790919684e-10
245753,7.22216982095335e-09
858245,4.0726985570622176e-20
191289,9.64581169145084e-12
276955,2.9590233416510952e-15
17541,3.5305315990646965e-10
927492,9.48071827606228e-12
567879,8.512598252725999e-09
654387,7.176072047784559e-12
291328,2.3492934435551866e-11
242745,1.36516591595676e-09
42921,1.706540000633868e-11
656914,1.2993527531504819e-11
291813,2.4653964505544586e-11
121694,2.926266306155042e-11
605259,7.126845643767754e-11
951484,1.6383471461651628e-15
308700,2.3885579503634147e-14
690945,1.1191648181140415e-09
563185,2.982293379274934e-13
453361,7.722396856989272e-11
896692,5.786655415594847e-09
552020,1.2123162208258452e-11
188838,3.336920333194973e-15
383760,7.595052361860472e-16
356542,3.548359527340117e-09
