seed,min_p_val
877001,1.1300855104241472e-05
880372,9.739916716118019e-06
111242,0.0005462828126842203
293794,1.4746595406832755e-06
862573,0.00027221798139839603
373848,0.00013873641520051664
930226,7.248979110890023e-05
408435,1.540566634854126e-05
15413,2.013101039496446e-05
384297,0.00017714313467568862
756949,2.3370426919388582e-05
789383,6.58329289270709e-06
197934,2.661425248868282e-05
20553,8.799024028395582e-05
153587,0.00017545381853846778
567499,1.4481669387456666e-05
533936,7.131757894502915e-05
352484,5.887681605354048e-05
767649,4.1701620947221585e-06
343331,8.137521762284515e-05
327884,4.2448952308456956e-05
101700,1.282200223388741e-05
729363,1.1727574839431116e-05
108522,3.789856064448535e-07
638663,0.0001687273205298893
256215,0.00010220557645231667
243642,0.000375427044585238
157452,3.562714463774334e-05
441024,0.00018413728903933567
474509,0.00021277980636839736
770075,0.00036397937197590234
625939,0.0004800957397911073
575339,1.2229507939304447e-05
898272,9.770481599224709e-05
152146,0.0003364735739889291
574438,0.00043530949004432537
127917,4.913629716765367e-06
106982,2.5494559790421842e-05
530889,0.0001309874557775366
755032,2.924908716915204e-05
930925,8.657798224845218e-05
877249,8.999947564076e-05
755339,0.000326956873232922
655189,1.859871462357429e-05
990754,6.21923733330507e-05
96480,4.184896456834117e-05
592807,7.508168271050469e-05
915448,6.781536505955318e-05
381000,7.240400224592256e-05
193282,6.1091546581095e-05
730394,0.0008771744083775721
792736,0.0005325343312292935
638145,0.00023177265345799717
847848,0.00010896125880031926
46864,0.0002324462476856959
372937,0.00024150180424454006
27178,0.0002860676301295375
968797,0.0003140829246164917
871758,0.0001510373542467404
955901,0.0003126462760265529
397969,0.00013059266063505842
946679,4.7933330600875204e-05
101063,6.562679919776475e-05
558077,6.043763237351428e-07
240006,0.00015681938751344016
537923,0.0003716400637383967
91594,6.59569461405676e-06
858374,0.00024572492911364063
129444,7.261444029454015e-05
25835,4.2707125296872185e-05
432300,0.0001246495696410814
671064,0.00010034466027898054
55162,0.0005053326988115061
907736,0.0003107927310972735
940000,3.0258993242442304e-05
461627,4.7649071987824946e-05
968363,3.407542516427161e-05
69908,0.0001303326110266258
507369,7.298481121164856e-06
140658,2.1794545302935146e-05
565091,5.4710524857142736e-05
902477,1.927823320276451e-06
404481,2.0895370835447137e-05
21864,9.974078334229748e-06
512553,0.00037097493304143783
366893,2.045651004848496e-05
682798,1.9482022249764484e-05
409582,4.600697722582922e-05
743185,4.170437216903361e-05
487848,0.00043032638774687944
456608,0.0001732855582790137
538304,0.0007213580902018106
808343,0.0004653437781469703
734686,2.8871325443894634e-05
507182,0.0005138429112762222
745497,6.273119385396292e-05
708298,0.0006131983487875796
622248,8.229873561904357e-05
19512,5.713070617652016e-05
380866,7.916007386849876e-05
