CHR,POS,p_value,test_stat,maf,SE,effect_size
1,3631,0.05961890119143183,3.6363085588730537,120.39473684210526,0.013968941702554772,0.026271666949449102
1,5928,0.7076352168713311,0.1415161368028586,186.9578947368421,0.021092808416075526,0.007971309386703818
1,11649,0.7248159769663487,0.12467638646786615,60.963157894736845,0.03159178937945247,0.011207219220367048
1,23146,0.12834134830974533,2.354196371816276,1086.0473684210526,0.003329710581230846,-0.005072497607681761
1,28500,0.5600447560142792,0.3420846151396755,4.984210526315789,0.3334356935720132,0.19570595402584967
1,31170,0.11966785864175954,2.4668377664451193,792.0315789473684,0.005979649702697856,0.009319308650934416
1,33379,0.31121861230945275,1.0367564000760614,2576.0789473684213,0.0003221485012523158,0.0003279514717190188
1,38752,0.8830719050539194,0.0217505470477568,128.5,0.013397646744809555,0.001986256299088149
1,45296,0.7159499796221067,0.13321535381001848,1215.878947368421,0.002981144158358266,0.0010931298337080245
1,47485,0.004952712143384429,8.287588703567902,2430.8,0.0015807688293917148,-0.0043839770220226275
1,50075,0.42148000829831156,0.6519406683244054,2871.705263157895,0.0011875343830057429,0.0009606291599684562
1,52239,0.008816057123546614,7.158609316686891,93.91052631578947,0.026687671932029283,-0.06917430505943978
1,57269,0.7289191443461148,0.12083219443385104,2720.0421052631577,0.0008450123392014483,0.000295117446616696
1,61905,0.45830923173675797,0.5546315408557889,33.252631578947366,0.0496432104954649,0.037058976637778185
1,64166,0.8151862525643992,0.05494546733620891,1906.5736842105264,0.0009794303148417895,0.00023074573107746514
1,70115,0.5858882988803269,0.29889031043483133,0.7105263157894737,1.3558038201239342,-0.7440094623213529
1,72339,0.5551458322253826,0.35071486600038493,495.65263157894736,0.007313018131498858,0.004345891109683447
1,73931,0.17683088935432675,1.8520762527984214,751.1578947368421,0.0030086402286181963,-0.004076056503834302
1,75583,0.4313589608736682,0.6245855922972304,298.42105263157896,0.008849113035799655,0.007007525651702207
1,83045,0.5005748860086114,0.45728281845724456,53.27368421052632,0.023214349188127367,0.015743681905195178
1,86515,0.609850593599178,0.26216474943404655,24.357894736842105,0.08874902207393898,-0.04562069584890127
1,88898,0.405530844126605,0.6981998555095342,146.2842105263158,0.021433670805075185,0.017938442658039122
1,91376,0.7401751012186817,0.11063132679539932,439.3578947368421,0.012680620870295973,-0.004237833303734173
1,95987,0.9720119617917783,0.0012376012422846846,48.17368421052632,0.05846801734909446,0.0020678941200574785
1,97456,0.18981116918326285,1.7444951453985553,440.4578947368421,0.012528488260349633,0.01648240141502877
1,99894,0.7330458422733745,0.11703394610329527,601.6947368421053,0.004261521269556867,0.001464771713145345
1,104491,0.46436713563341303,0.5397928929571374,27.910526315789475,0.05010673855138737,-0.036904169927686525
1,108946,0.8989143608765577,0.016225763062751912,372.13684210526316,0.013433858957297122,0.001720235553258509
1,114286,0.5255225524179306,0.406097677682082,209.7,0.015024848283030526,-0.009605094915515672
1,116943,0.5772068296494559,0.31297227382298165,1382.3368421052633,0.0016705189506053542,-0.0009379879399167672
1,120154,0.7672760740319912,0.08809413164820011,1.6526315789473685,0.1530678052142909,0.04565351302582263
1,121067,0.24873621335361304,1.347215816806443,5823.005263157895,0.0006596695322153148,-0.0007642657456625665
1,132328,0.09870374502112911,2.781818451088304,175.6578947368421,0.008880928405751306,0.014673886259870789
1,136124,0.6836759625747859,0.16706190966947876,321.96315789473687,0.015441256417717611,0.006339486517036086
1,138513,0.6881143345185309,0.16214398611468772,11.48421052631579,0.08480164043813687,-0.03430037480896425
1,141971,0.1290561063195036,2.3452993143628307,231.12105263157895,0.015349798778951988,0.02334081995214038
1,143564,0.5931132468955373,0.287490681090682,43.27368421052632,0.0405280856690427,0.02181324099493992
1,147153,0.3083806465508909,1.0490593521727323,11.66842105263158,0.140844781121024,0.14422066301904546
1,148120,0.460672900597208,0.5488046766175603,70.36842105263158,0.020861084706561523,0.015491397355731185
1,154492,0.9313989794090383,0.007450845316404295,197.8842105263158,0.012966080035518458,0.0011251658122267416
1,156801,0.925288567845305,0.008841414527691228,961.1263157894737,0.0030298541774801658,-0.00028640751752611465
1,159856,0.967572402444713,0.0016616034963919885,430.19473684210527,0.012984215717613486,-0.0005321058011267255
1,163419,0.9820008030962327,0.0005117241085398756,128.4578947368421,0.023673022674039104,0.0005383849496184978
1,166589,0.6935881140825031,0.1561961451165767,9.41578947368421,0.02685340224103827,0.010660867027067096
1,172146,0.4103279898544221,0.6840051609149282,1131.1631578947367,0.0018552241920918543,0.0015369413330657486
1,175782,0.7229933789423435,0.12640570009205057,27.46842105263158,0.01720955617305305,0.006147244761297521
1,180059,0.33775323237043153,0.9284947755423213,1029.1315789473683,0.003067224113038681,-0.0029566538832278277
1,185133,0.4059079192621706,0.6970751271585601,252.39473684210526,0.013343665265824324,-0.011158757559045496
1,187211,0.2236207296388654,1.5009393583374242,499.4,0.01282278121962792,-0.015667859540545725
1,190596,0.37872501659231705,0.7822821963676042,36.1,0.02724974767039031,-0.024129467431512605
1,192640,0.37713466706932697,0.7875388566008592,0.6631578947368421,0.9633542384938018,0.8558809597137018
1,195780,0.24793144563846833,1.3518405571203143,1753.421052631579,0.0023965067168139043,-0.002781186578920493
1,199639,0.9779846831260472,0.0007656259618186709,3242.4684210526316,0.0016811822100196725,-4.6767459238560016e-05
1,202136,0.7602040910365285,0.09370415204495025,98.25263157894737,0.0077059850321175485,0.002370343845127333
1,205176,0.9084589132395381,0.013293218236224882,40.3,0.059183095728630855,-0.006859684821640455
1,209395,0.46529139422163035,0.5375562218846763,246.50526315789475,0.004756879618190563,0.0034962704896706782
1,214229,0.2722492795598971,1.2197997718880735,6.473684210526316,0.12611226396767597,-0.1391215585809641
1,218994,0.3869632815357217,0.7555476159849664,70.65789473684211,0.016583237589388875,-0.014433301444980881
1,221691,0.9216438653959402,0.009727991719157184,1045.6473684210525,0.003070718139904633,0.0003044747554483418
1,225665,0.7258518618985625,0.12369949450113525,6842.08947368421,0.00025190459788659245,-8.901308918291429e-05
1,229013,0.496858567519895,0.46528748014612675,883.3631578947368,0.00574884103172242,0.003932599654625668
1,230994,0.6694969815252494,0.18335356851940124,62.71052631578947,0.011286424360923156,0.0048539558018805
1,232841,0.1121792590698612,2.571735683142094,739.8263157894737,0.0053349090775731915,-0.008484756392379667
1,240057,0.32877589251992556,0.9638101096128526,33.636842105263156,0.05016998315602532,-0.049263278549089795
1,242843,0.48783461435842945,0.48515325052326125,59.3,0.023284431157874163,-0.016262889453666884
1,246411,0.0013880032146535613,10.865510222382811,27.478947368421053,0.024407730362574792,0.07653863393583529
1,249141,0.3417082513400762,0.9133368661708249,77.63157894736842,0.038565349462335974,0.03687338907599813
1,252947,0.6558989448018802,0.19982812946915482,7.3052631578947365,0.25569072112881813,0.11478883563540565
1,259495,0.5260298287328529,0.40510140350533613,36.078947368421055,0.07136446419116466,-0.04556616852155304
1,262828,0.0054236318361845426,8.108021225332342,740.8842105263158,0.007190453297598151,-0.019741712804459244
1,268330,0.8435217872156517,0.039181381318019404,604.5105263157894,0.002729533471771704,-0.0005430743389730971
1,269792,0.6752999955286476,0.1765780070304078,126.24736842105263,0.01755639803866641,-0.007409932853037676
1,270956,0.7243410798175369,0.12512568491477893,299.93684210526317,0.0106778975243563,0.0037948050805162725
1,272111,0.054608986878588825,3.788982275372099,124.03684210526316,0.024590914073644745,-0.04717228614183705
1,275366,0.30485653022632025,1.064545368302088,41.35263157894737,0.033052253097841176,0.03409055749589693
1,276266,0.8697770676361888,0.027025677359833085,62.46842105263158,0.055755789680993574,-0.00921377545526425
1,278615,0.1909721223993093,1.7352974183234293,405.4,0.007821448583883252,-0.010263185307195027
1,282761,0.8063743015082576,0.06042044554152261,206.46315789473684,0.012434423543844081,0.003071843171597255
1,284610,0.19637865007623312,1.6933187134525323,2944.978947368421,0.0009690612548583108,-0.0012563910728480183
1,293342,0.7254158445430743,0.12411015401662884,1102.3526315789475,0.0040847327054799034,-0.0014457731625579229
1,295221,0.2827207235250037,1.1674457595104746,7.421052631578948,0.2228768868922473,0.240600718812489
1,296001,0.6759343564372275,0.1758464463022955,838.7578947368421,0.00434651177064375,0.0018307115077968311
1,298535,0.733555474574211,0.11656958203987153,375.41052631578947,0.009905330315321464,0.0033979112003354184
1,303537,0.6215309323009905,0.24535833924885025,16.78421052631579,0.0883010848722632,-0.04391539230383301
1,304133,0.3170544964906687,1.0119157276493924,210.8842105263158,0.019817208746445852,-0.01993366395424312
1,306480,0.2259542307914013,1.485786068324808,25.310526315789474,0.09975130552715605,-0.12127671249339778
1,310316,0.02759365491955238,5.00959189873654,101.33684210526316,0.020662605359084416,-0.04529141523363195
1,313101,0.12098185730032676,2.449192607690869,660.1578947368421,0.010663331057455825,0.016560832319120977
1,316128,0.047160879475030025,4.0463551666947355,286.69473684210527,0.012041226063009359,-0.023838395581744137
1,319836,0.09425727393491694,2.858217791818142,241.98947368421054,0.02611794236586708,-0.04372560930751912
1,323027,0.27066484309312133,1.2279442777540102,155.41052631578947,0.024234197891501535,0.026822054975333465
1,325379,0.10193771914805883,2.728610009717785,496.2473684210526,0.006417616504461571,-0.01050479413485289
1,330588,0.4853569958632724,0.4907159179584877,1707.6,0.0026504815716032804,-0.001861742213062137
1,338291,0.7496143486002773,0.10246081723965089,383.5105263157895,0.010597165942964183,-0.003408411246188764
1,340172,0.7111460331543042,0.13797636910674044,4.557894736842106,0.024787314714774366,0.009249800477651131
1,343166,0.5882172996162947,0.2951841831096876,365.34736842105264,0.009361850976081706,0.00510555052897213
1,345812,0.26162973080224855,1.2755665036150001,273.69473684210527,0.01413237100921413,-0.015937894022148957
1,347891,0.2886250911811243,1.1390060165711946,203.17894736842106,0.018564884364129935,-0.019798595379515505
1,352637,0.4872594453333998,0.4864403919826922,241.8736842105263,0.01037241110572357,-0.007254110240840245
1,355321,0.6175061031588717,0.2510707043618717,3.7473684210526317,0.10750054777753493,0.054081124219824944
1,359117,0.24545282615643807,1.366202032206563,82.38947368421053,0.020480580295842776,0.023892159750385306
1,360918,0.6536741675743822,0.20260456922400058,97.88421052631578,0.03093289873601242,-0.013982832005232537
1,365209,0.8676404110275592,0.027928269276919115,17.28421052631579,0.03137257052988429,0.005270227563538565
1,370257,0.5505474855346774,0.3589485073251695,2.931578947368421,0.21701656097397745,0.13046526592456387
1,373335,0.3466690496053797,0.8946586681557037,2691.757894736842,0.0015832221280718504,-0.0014983525844659007
1,387277,0.33952709390365743,0.9216666574539033,427.22105263157897,0.011463467999128459,0.011009915675570248
1,389812,0.575818992287092,0.3152629739608371,630.5315789473684,0.006178721531860148,-0.0034819512884646936
1,392831,0.0637306507549539,3.5210274536060178,422.7157894736842,0.008094155162943302,-0.01498853511675452
1,395761,0.39822742979266945,0.7202919186644086,1455.9052631578948,0.004377440377479752,0.003720674014279779
1,400035,0.32745594960171276,0.969111993892093,547.6947368421053,0.010388621858211142,0.010228602182195734
1,403190,0.08845342691129796,2.9641586968934357,1179.078947368421,0.005595955442174177,0.009535300192448998
1,404600,0.7434574223194215,0.10775079133330025,399.66315789473686,0.01747076701322922,0.005762264843419018
1,408622,0.7341680623074528,0.11601277257828553,1563.0947368421052,0.0031016928031433397,-0.0010614594957929907
1,410748,0.48528419258093625,0.4908800895007436,272.34736842105264,0.012664036681300938,0.008896909462781932
1,411779,0.4266326875577061,0.6375527969559855,639.1842105263158,0.006618850587868327,-0.005295165695713977
1,413522,0.19679157826224739,1.6901690085552104,59.17894736842105,0.04620635084306184,-0.05985193827230084
1,415079,0.4667403048874007,0.5340642803707756,6.542105263157895,0.0928861614385576,0.0680497925792709
1,418748,0.6674082623452873,0.18582936442338502,1306.7368421052631,0.0010783055620044437,-0.00046686144025596607
1,428814,0.02146280935838492,5.472130903224964,79.51578947368421,0.01459705203983996,0.03336189061545784
1,435174,0.00191341494147235,10.204228088567485,38.94210526315789,0.020231562539802916,0.06167862542940293
1,437951,0.10973281720264189,2.6077134755476363,1.8736842105263158,0.4665729544915096,-0.7470797370190974
1,440441,0.08403150461048806,3.05014932178928,324.38421052631577,0.006702385457602372,0.01157990124897608
1,443149,0.9680531776061575,0.0016126719231435152,428.2578947368421,0.009717999122161551,-0.0003923453908691865
1,448463,0.7742819867628117,0.08272194047694056,1021.421052631579,0.003415064454106133,0.0009870488594635185
1,450527,0.9215308945657071,0.009756155267853917,136.96315789473684,0.03812105974050917,0.003785332128147134
1,453288,0.18789403199812268,1.7598301901435334,953.2789473684211,0.0013998362925702861,0.0018495429493407892
1,455688,0.8001025383640472,0.06448549907248392,1541.457894736842,0.002038307487214553,-0.0005202027801035972
1,458133,0.6304379104429715,0.23300630698354827,13.105263157894736,0.03557626890588222,0.017243416567906025
1,462075,0.3585641166730791,0.8513294177528111,305.7315789473684,0.013222036726332534,0.012209303564388319
1,463855,0.5684395353034848,0.3276293026091682,192.2842105263158,0.011911847880823775,-0.006842728631567235
1,465718,0.9831739007170571,0.00044718484149916716,299.2578947368421,0.004899132884416646,-0.00010415596922684622
1,469818,0.6400031337413645,0.2201772131714337,78.84736842105264,0.026055582530999755,0.01227710406735899
1,471990,0.013583608665442488,6.330264151099944,233.24736842105264,0.0051553017816633965,0.012617930795115709
1,474500,0.5695128447214266,0.3258110536696884,99.03684210526316,0.03318360629293158,0.01900944903622581
1,477000,0.51018512230382,0.4370481003481663,68.06842105263158,0.025752625533037508,-0.017076171320202865
1,480852,0.5349768569794733,0.38781003195183444,134.42105263157896,0.011177204629069383,-0.006983313719525042
1,486801,0.5257850468317968,0.4055819320822959,176.82631578947368,0.004559039803439621,0.0029126627074682644
1,489979,0.8013544813520268,0.06366280322324434,5.3578947368421055,0.15829370730753212,-0.04014027887998617
1,490925,0.8463053999063924,0.037782054093929554,354.80526315789473,0.015915900301458355,0.0031096266188322397
1,493683,0.2919654787615511,1.1232455807748676,42.626315789473686,0.08316255887074567,-0.08808068488274845
1,495050,0.2773499227628409,1.1939837477314892,20.905263157894737,0.15293049380271528,0.1669343240149015
1,496586,0.01514031105165478,6.12495584276713,6.442105263157894,0.1826403624144439,0.44017022801843564
1,497976,0.000524125757978986,12.913251498464325,24.54736842105263,0.024265545167970668,0.08214793182228247
1,504673,0.6050705437372957,0.2692460468199178,28.231578947368423,0.044184251621765806,-0.023016371829520377
