seed,min_p_val
923078,2.078389214895681e-09
870771,4.637435046396487e-08
836608,2.1378397798449083e-07
903796,3.706436207694948e-10
55217,1.9622682562676415e-06
763479,1.2051284843558518e-09
416473,3.343866961521347e-06
15918,5.975513383799965e-07
867363,4.458597987389968e-07
327572,7.093427948261714e-06
65822,4.270662245937165e-10
536567,5.583327505831503e-06
869258,2.5507849038556634e-09
114099,2.219558114805176e-07
268868,8.279143973443564e-07
402207,8.624162845516402e-07
886869,6.495648985756497e-10
485049,4.281823660975902e-07
729070,1.747457647313903e-07
885260,2.6506782300189797e-08
114592,2.2477965687022712e-10
224169,3.824792770906092e-07
554106,7.673205259755282e-07
184379,1.945133253661866e-06
386235,3.2433633252627723e-07
868040,3.4711105422402826e-08
735164,1.2125619329038649e-06
74646,3.4261870120591665e-07
582779,1.329682647289624e-10
62795,1.946554232590183e-06
140318,6.316150119040203e-07
591044,9.445432730079012e-08
847477,1.0623711291802138e-08
207468,1.4881673343525176e-06
614361,1.2820664526410096e-12
4705,2.705081716112446e-09
48902,2.893428220516909e-10
349864,6.576571913913719e-06
347211,1.0155805266746338e-08
124530,4.4597124839094577e-07
735340,2.362409185953345e-09
453434,3.5365841663818557e-07
644730,2.927048693831545e-06
226890,3.0321108804616184e-06
511679,1.6488467855725786e-06
425122,2.3548727051660373e-10
909961,7.2682886920908515e-06
990161,2.2681893671693937e-08
387902,4.823520312576695e-08
952073,8.335662140868093e-09
299717,4.201931272634875e-07
516846,1.5425745944604372e-06
731646,3.55833395087553e-06
137612,1.2439767686371663e-08
862055,1.5719442266280605e-08
578918,1.183108024588718e-10
39840,2.905335321479585e-05
138931,2.060678426913283e-06
640482,5.8862524396980445e-09
741555,1.9113354123093435e-07
942250,1.0324837644725578e-07
507232,7.018876660547246e-09
956275,3.867691516981598e-08
191729,1.9862756918452397e-06
398764,3.842977786835407e-07
738126,4.4770366152893173e-08
538536,1.86479978873949e-07
868331,3.2439198628496747e-08
411953,4.543056236561386e-07
200704,7.280396087954837e-07
455696,7.295110864088596e-08
267775,7.759613152702668e-11
874728,1.1731610686951405e-09
270518,3.4799853683535774e-06
176297,1.1698238779985552e-06
674483,2.629840498851811e-07
549886,1.4518774195152786e-07
665040,7.310793486190209e-08
125734,3.3117645945300524e-08
876105,1.3803634586487495e-08
397108,2.0664787474004614e-13
794550,2.717157097029402e-09
363230,1.1794053573291149e-07
163089,6.990839264049855e-07
601543,5.1406813403543094e-09
988338,4.66316609941877e-09
652651,2.7263476655770304e-08
938336,3.5902567098715145e-06
800299,1.1233517555634406e-08
874787,3.771976959055335e-06
26705,1.2470485510354463e-08
4963,1.3504566677156353e-06
252976,3.601703390687675e-08
541899,5.702330776642202e-09
777077,7.939670558798598e-10
698744,9.7170644725784e-08
701008,4.133854280501325e-12
333904,3.0640186101219683e-09
693153,1.580723506068854e-07
683629,2.629635601141334e-10
