seed,min_p_val
785113,4.1570920667725406e-08
111123,5.64029908751826e-06
305557,5.69706996397962e-07
682380,1.56986454256976e-05
333133,3.246671105324214e-05
974319,1.0092839443051535e-07
632560,1.5466957153094925e-05
340745,3.002363754750447e-06
700112,6.505139423470778e-08
584235,1.1731182033451428e-05
556261,1.4455007862218865e-08
724768,8.28545018807505e-07
970036,3.01517963117427e-05
529443,1.725975935611032e-05
110410,1.5593720194820615e-07
643445,2.202388874428759e-05
344743,9.44488516284198e-06
455021,3.613138992481588e-05
974606,6.223515891106217e-06
989487,0.0001196840916798053
801606,0.00018584735140085966
595719,1.6745607935520937e-06
964671,3.171965727633229e-05
192503,3.5521652461609015e-06
850603,2.2073840272138043e-05
899153,4.2977483414594486e-07
508247,1.2620065829694807e-05
723447,3.294366145138717e-05
167567,5.088518233665311e-07
226578,5.125457081169181e-06
405123,4.755567038462216e-05
596719,8.371891181573595e-05
322076,2.6197894567803097e-05
569324,1.0294303652874904e-06
622905,4.7680457642012574e-05
910777,1.5312774159985383e-05
975478,2.1997365400356396e-06
185616,3.1958210289226514e-06
369814,3.3632755160035827e-07
503384,6.000671649750404e-05
476602,1.7757445933817659e-06
361863,9.278196368943978e-05
380223,2.442614057969685e-06
32677,1.6347379070024578e-05
293588,1.0694148744647846e-06
374060,1.0202002243102026e-05
978337,9.185396784604463e-06
562613,1.134580564927202e-06
685512,1.193656534086945e-05
327694,2.568192164876991e-06
696085,4.972250842239897e-08
777907,2.553763737670042e-07
435639,3.6883165683114695e-05
965490,2.6694556614071822e-05
138797,4.642197650137127e-05
46710,7.01432068950387e-05
130645,7.791487391199633e-06
955809,3.86555596504286e-06
42704,2.0457744388788095e-05
376052,4.221811482606188e-06
459110,1.3251758448793186e-05
59026,3.826165309749139e-05
789973,2.4604271233240265e-06
5335,1.9830842313430222e-05
290586,1.5179910236370158e-06
350776,2.887663145723873e-05
300778,0.00020029030678387293
352043,1.2938772277464687e-05
973117,1.664712333778185e-05
210131,4.092816742868732e-06
765678,7.456684923315788e-06
18018,7.437278002702328e-10
91267,4.206665999773765e-07
461406,1.6103902951478222e-06
379874,8.13731533868818e-07
450466,2.5025620638839955e-05
326956,6.60278841385664e-06
375048,2.404498085541009e-08
314090,2.585709715785136e-06
395619,2.592894848891958e-05
372996,4.1638497259381394e-07
580801,2.1738909702557584e-05
693759,1.362403614412271e-05
721137,8.42344513379982e-06
4894,5.280019693954718e-05
662213,5.0041969072951676e-05
607307,0.00022462407525645462
47191,5.118508337697763e-07
895127,3.36561255204404e-05
700864,2.5816471230716786e-05
799143,1.3963783274720243e-06
914459,2.6843274809176256e-05
540903,1.4604132386301406e-06
634840,5.448337762215139e-06
801545,5.3710763716916706e-05
325624,6.978043888793821e-08
822985,3.7630820885789685e-06
820246,1.6265219087698657e-05
173133,0.00010450686048158315
596051,5.612705124017501e-06
