seed,min_p_val
977848,1.6711375814053068e-05
641027,1.7675020975077208e-05
459800,0.00029693048409989645
755259,0.00012471578930268513
953449,1.5549135572974152e-05
571407,1.0201182369980191e-08
349306,0.00024021135616854916
529503,6.567028114485608e-05
803405,1.73964746481744e-05
41915,8.146342168923609e-05
400361,0.00010987955011033724
923130,3.739892460710841e-05
324355,4.216358683332361e-06
776091,1.0119237767429849e-05
516965,3.4227087204046565e-05
198154,0.00010421483958998779
963121,1.3112192318755255e-05
253041,2.8029326739806732e-05
268598,7.620867542141981e-07
683892,2.8671427333589945e-06
669735,1.1725921713939824e-05
830324,9.17742595883805e-05
448621,7.028420373680413e-05
140980,7.363160675420179e-05
133848,4.925505955178064e-05
688983,2.38463254983741e-05
807933,7.190590458246618e-05
853647,0.00012290561210872168
879866,3.294450516389556e-05
423153,6.2327149139796e-05
996553,6.889792486617964e-05
851036,3.399676735842245e-05
639448,0.0001752338927499971
679941,2.7006062297859598e-05
180251,0.00023824203195394985
46287,3.6259280754727527e-09
6651,7.268404029595963e-05
596808,4.73886258907782e-06
249316,1.663326118583016e-05
924362,9.925298659171641e-05
445416,1.1798311316232272e-06
594650,0.00011171915572768316
77401,0.0001235564699011109
607900,0.00014904498581445083
488122,0.00011417540563053878
554834,3.337358969653335e-06
594118,0.00011452286539776881
424227,8.377441798389371e-05
296501,0.0006599868866024118
320360,0.00019010055963606951
563038,0.00013028226495222716
730537,1.6259210329919742e-05
119105,0.00024337742325199668
194173,4.2829513917140566e-05
475613,0.00018801624304805775
802188,2.0965659679999134e-06
785791,0.00044280286514291164
131570,1.4308137390197737e-05
35841,0.0002338266632700672
705828,4.853161079755459e-05
264065,1.0720062175815927e-05
114007,0.00014481949216850427
885987,5.687745068749687e-05
765503,4.411164864148415e-05
570170,1.6947700631789895e-05
777756,7.921223785177487e-05
470011,5.0972081050781984e-05
566345,6.93316189053446e-05
56668,1.0802817800763404e-05
176437,0.00020647739143067164
409564,0.00013441473005988062
312165,0.00027289235492333346
897080,2.0049369259165305e-05
755419,2.9423614690559083e-05
144984,0.0004915877563020022
656897,2.113502449620084e-05
875131,1.1047890096841391e-05
277710,4.206346207603505e-05
83436,0.00014400522248225644
396581,8.5783941211524e-05
400309,2.2199880420623544e-05
252357,0.00016161903511729863
200072,1.0429102986710488e-05
758316,0.0001662975001924321
373697,3.602629610395157e-05
803113,0.0001281483327531496
762629,5.662747565931239e-05
305870,0.00013454535229564642
227020,4.070878381774834e-06
442748,1.537578623068969e-05
130895,0.0005271673325341524
730259,9.744999592711843e-06
399746,0.0004976439809288288
44143,0.00011269174254242916
98011,2.0116017574721252e-05
847393,0.00013683463964208242
279427,4.212904940348197e-05
347726,2.2529790329633094e-06
700315,1.176248085858714e-05
920129,4.615938670929799e-05
