seed,min_p_val
797374,3.4014164470665136e-11
517552,2.523492763325625e-05
558134,2.0849655809871867e-07
812954,4.0849729322501576e-08
895683,7.692609995604123e-06
32885,1.9097290661354522e-07
673437,1.2409330185836465e-06
193927,0.00017988667320519524
355370,6.83708116001444e-06
423674,0.00020956275790237367
85021,7.631417427600479e-08
694807,8.169884722410838e-07
326566,9.135352129484704e-09
834821,1.865764962756777e-06
940845,1.107932814415259e-07
161758,1.0866132482964199e-05
459982,8.663408225929815e-08
757341,8.076428124461452e-06
507079,3.3764352340933995e-06
296078,4.229903144121767e-08
536331,4.5691927039215634e-07
116486,2.454228673055949e-09
824068,7.4080422317697095e-06
690679,2.69193908620261e-06
266563,2.580960458236104e-07
1195,1.9474673414843538e-06
28218,1.4147048370041135e-07
369980,3.975505557442586e-06
218246,5.590301237477092e-06
938228,1.2727225410379553e-08
351797,1.0644050313768216e-05
602940,4.1284759418424846e-05
594491,2.0815185830806695e-08
819353,0.00014909392206351147
403256,7.615627159299927e-07
53100,1.451260329789501e-08
436495,3.29902162399031e-06
193467,5.9340788687751585e-06
166324,3.4932931766537395e-06
710881,5.9925943443328675e-05
659415,2.00096629776416e-06
959051,2.044443409879049e-07
478302,3.3045220886593992e-09
238556,1.1246718037858479e-07
199327,7.810592652077708e-05
192556,4.824546100347007e-07
664783,1.7411936880986074e-09
939339,2.7590219366310583e-08
826126,1.2764105739873848e-09
650115,7.385071227816578e-07
351574,1.0119662946787137e-06
163390,6.65781157494453e-08
373957,5.891225235661351e-07
356614,4.320038322580256e-06
882460,3.688531468285737e-07
715977,1.121237467638911e-06
437846,1.2150290649852809e-05
271287,1.3969871680973993e-05
341251,3.833494818867527e-06
326974,6.602337103713393e-06
325150,3.6990397691191e-07
983562,1.947305502265281e-08
364404,1.0400817376261233e-05
619611,2.186837633756041e-08
923853,2.4328000451365495e-05
847052,1.6163893162323427e-06
737359,1.1653825063553006e-05
751168,1.3950268036650643e-06
392658,5.598259515180365e-08
382910,1.329753946034443e-05
368514,6.183894159705687e-07
549445,1.0431028027446313e-06
967040,6.651883527557507e-07
663686,1.650001385463019e-06
106520,3.0619818383035678e-06
771525,4.578810969865929e-05
29947,5.037892382704546e-07
380953,1.4871724006799387e-08
738621,4.136153471252631e-08
851074,1.782337070742016e-07
323891,1.233341276887349e-05
22886,1.1950442578556093e-05
837025,7.101427729880877e-06
257008,5.249167396029591e-05
224118,1.4699870979796095e-06
496805,3.943676742977448e-05
344775,1.6702899697587173e-05
606580,1.3487611231095594e-05
112148,3.1080647345845045e-06
260377,2.095509512065436e-05
599722,9.243060367513827e-06
475154,1.331224834593904e-06
665601,5.03028176773191e-10
145424,1.0953663466703284e-08
46391,2.2271915312945238e-08
447992,1.221344005274397e-07
503630,8.409597064687139e-07
83799,2.3106523331665536e-07
561732,2.9436682493406355e-08
857935,1.438820270324838e-08
