seed,min_p_val
215239,6.815684520463361e-06
411461,1.2076796800718607e-05
909349,4.220478436697095e-05
20324,6.195652323263203e-05
4454,7.413980694623849e-06
874963,3.3373765933528036e-07
37229,1.7204014056629775e-05
738950,6.313762097393975e-05
242416,2.2596288699221253e-06
166232,3.706166650921505e-05
841399,9.355103696496939e-05
630300,4.7194942637664085e-06
441270,7.814724511812721e-05
383404,2.219192685698595e-05
218999,1.4459778164310207e-05
774679,4.296627423036762e-06
447793,9.062377747790804e-05
530425,3.298922228122181e-05
963878,2.2576471768612042e-05
84102,3.047098097933181e-06
472728,3.8783844262430264e-07
432118,2.1754511837436687e-05
654378,2.7461772519690525e-06
548148,2.2012746447919248e-05
386583,8.946111870432472e-05
129656,0.00019803610688609518
934095,2.0454803705233904e-05
259105,1.7191470868243404e-06
429632,1.919151093466294e-05
246067,9.979157636257515e-05
573893,2.6170213487968682e-05
298009,9.834642063575046e-06
249949,0.00010810558158075581
952170,4.648723184230222e-05
693766,4.414021113001443e-05
154400,3.630572920664555e-05
570301,3.9415993167386705e-05
399538,0.0008633010351600253
398063,2.1300575185460563e-06
867512,5.82597247678625e-06
741499,2.896487184072086e-06
450698,1.6598105652667105e-05
256398,3.0944823036445005e-08
774957,4.528789933360705e-05
961147,9.621447154243217e-06
65092,4.53155097686802e-07
873549,3.006985893513346e-05
875266,6.512869448686669e-05
457257,0.00016756134290032813
317615,6.58500080883305e-05
644320,1.1406124150974219e-05
722460,5.866812353577035e-05
851317,3.944690104568355e-05
681079,4.027533197642005e-05
314305,1.1475012496400209e-06
811580,0.00012151131973739975
886297,2.4090410726204554e-05
975997,0.0012349183922314168
724775,9.952542805417931e-05
526987,1.217347754719697e-05
522726,6.1094387116061e-07
30024,2.1196055900997195e-05
712884,4.207548728074846e-06
530600,3.6993942010162776e-07
249527,3.6398569840952496e-06
529955,5.307291928866918e-05
595582,3.9655456248069344e-07
913720,3.854220689160888e-05
731139,2.639478792862213e-06
765971,2.510857491890377e-06
591726,3.192746608110935e-05
285718,1.8673773767774848e-05
427816,1.4937594738902943e-05
608057,1.7530787334060453e-05
751498,8.606725586063735e-06
48179,3.2016394096779263e-06
756093,0.00027209673555467906
612197,1.74398197877077e-05
407373,4.5343837145859115e-06
424254,6.893916045858971e-06
306041,3.4203553600335338e-06
623843,5.40352423692621e-05
580523,1.1689875568980818e-05
106533,0.00036227126560212016
366745,5.226564788005089e-06
889630,2.4863066589889343e-05
289044,2.4206147160093043e-05
199690,1.1744301962680525e-06
672743,0.0002476589044598267
842836,1.2169617987174888e-05
65165,3.2850923350227267e-06
572862,3.1286969434964424e-05
381623,0.00022419309426991254
985926,1.4447395019149288e-05
546438,1.4564115706854828e-06
140278,2.3804821128694804e-06
198849,1.533763805332144e-05
512497,1.8037176607731637e-05
684846,0.00011836931268246463
457756,2.3266595658882312e-06
