CHR,POS,p_value,test_stat,maf,SE,effect_size
1,3631,0.4123598575343026,0.6785652025852614,124.64204545454545,0.002012272173988099,-0.0016606812550735378
1,5928,0.7217317862837094,0.12767359837666692,189.6875,0.002722935701492411,0.0009778589241400556
1,11649,0.7506374580096474,0.10164500983701763,61.67045454545455,0.003957645177708388,0.0012683344476723637
1,23146,0.941855030333192,0.005351215770419383,1062.0113636363637,0.00045525714447801515,3.349499296467835e-05
1,28500,0.7922393450624923,0.0698144150333156,4.920454545454546,0.04092752085647743,-0.010872318922607182
1,31170,0.8676428048817281,0.027939815408061217,800.8465909090909,0.0007479120975075092,0.00012571936804266047
1,33379,0.914597226770827,0.011568619799752442,2546.556818181818,4.6949776741943795e-05,-5.078734359031525e-06
1,38752,0.5768234118079978,0.3137844653019656,130.9431818181818,0.0017110689779135705,0.0009622829343538092
1,45296,0.8614078132478811,0.030662174217743216,1213.4261363636363,0.0004092381030235767,-7.20626999743117e-05
1,47485,0.3725426135589963,0.8035293543065014,2387.681818181818,0.00022512560572054456,0.00020203039005538858
1,50075,0.4512705443571474,0.5726637640767993,2895.3522727272725,0.00014628558352144843,0.00011097384054068742
1,52239,0.2274093177874872,1.478032661783004,92.0340909090909,0.0036243949521482053,0.004394279279088245
1,57269,0.8678304544848945,0.02785990032569576,2670.653409090909,0.00011481062900899556,1.927134126691145e-05
1,61905,0.12516942007366735,2.3979143780994887,33.39204545454545,0.0062885232074264535,0.009660600456132729
1,64166,0.08645960014829993,3.0075695372662916,1928.8863636363637,0.00012093412709662393,0.00020734944061694737
1,70115,0.965463196559915,0.0018857546798258218,0.7215909090909091,0.1654505865519844,-0.007226309320518866
1,72339,0.34106790428688905,0.9165431295116168,500.72159090909093,0.0010041923030211567,0.0009618375882517817
1,73931,0.3535713209496898,0.8699829295297017,742.7272727272727,0.000398224901411619,0.0003717136737467797
1,75583,0.42273589461657124,0.6488776162862816,303.52840909090907,0.00119336474915051,0.0009632361142714052
1,83045,0.20467616774855155,1.633371590460552,52.5625,0.002855750756802294,-0.003636534106878584
1,86515,0.9735667130376643,0.0011043553708566256,24.051136363636363,0.010986654079781749,0.000367220981313343
1,88898,0.13651458651927667,2.2588668935830003,147.76704545454547,0.0026797055705200983,0.003998645024445817
1,91376,0.12138799319489883,2.4474558801344077,437.71022727272725,0.001579858007822758,-0.002451277310261573
1,95987,0.5215727403642638,0.4141705580800229,47.57954545454545,0.007851121779950468,-0.005069772471160255
1,97456,0.48704142378757687,0.48724611642304877,442.70454545454544,0.0016818083175304257,0.0011774277876226067
1,99894,0.8588839648263911,0.03180125526348866,604.8238636363636,0.0005935140581373501,0.00010643470481764
1,104491,0.8147792700387492,0.05521777594344542,27.829545454545453,0.00635584748682184,0.0015017026420644998
1,108946,0.7234462498775873,0.12603686319192006,372.90909090909093,0.0016951405103755627,-0.0006048488932580707
1,114286,0.43042698548251723,0.6275723895577581,207.8125,0.0018439495245994681,0.0014639036617170842
1,116943,0.4887051849935369,0.4835238175702153,1352.1988636363637,0.00022517430837737292,-0.00015704376954034998
1,120154,0.869103800475217,0.02732072291434778,1.7102272727272727,0.023695968010515146,0.003938782284631933
1,121067,0.9514111520219899,0.003734778060748784,5757.784090909091,9.355173869541548e-05,5.750230231733741e-06
1,132328,0.7781933104847106,0.07983999197650532,175.36363636363637,0.001182513825164024,-0.00033591188500709006
1,136124,0.9875398677115986,0.0002453160820582618,323.1988636363636,0.002003683508246226,3.156471808754446e-05
1,138513,0.24224026011259525,1.3865307548836,11.625,0.010156473061067083,0.011932873912984072
