seed,min_p_val
876889,4.3983063199878086e-07
667425,3.952282628768182e-11
265701,1.8901403143924819e-07
146566,1.247531840636663e-09
840178,1.9681761171985235e-07
721465,1.0641014762351284e-05
293232,3.0795764411061283e-09
833514,5.585616456478531e-09
786124,3.71226655444645e-06
965717,3.206025395419201e-05
171132,2.56502342683462e-07
73661,1.8396063646344194e-06
345254,1.6496224347663168e-06
288493,3.750707461710478e-09
166328,5.735994708767474e-06
816681,1.785712412986137e-06
275828,1.39282317575788e-08
500995,3.0679603437690796e-09
31639,1.4836847159251093e-06
438315,3.7754711921798338e-06
365603,7.461152625159102e-07
188059,2.4024432600232054e-11
610531,2.6796675988054595e-11
67810,6.424538769932915e-12
153940,4.2521415213434546e-06
398059,5.7209182902261415e-06
557427,3.3120890514566657e-06
16834,2.1630819551955523e-06
96708,1.6432701438782645e-09
742656,1.4729776281904364e-05
374792,1.1151075772495033e-05
345322,1.4243404458980746e-05
443855,1.0727028253689967e-08
255818,6.595862170148791e-07
475363,2.5445311043082177e-08
696906,1.2431630826386031e-05
942403,3.5890765949637533e-06
36473,8.18822694943949e-08
353057,3.689384953796939e-07
930846,9.260595030828753e-08
488169,4.060331061806376e-07
555092,1.809890672107074e-05
987089,2.449416934957442e-06
648972,1.3913886371762545e-06
882128,3.8567907644757277e-07
260838,1.5474913390727953e-06
222387,1.432402352710661e-06
360869,2.529538202567474e-07
275832,4.479355914549368e-06
328501,9.941893288427884e-09
217810,6.051564883286432e-07
616492,3.8767051596108015e-09
466365,3.702205293120559e-06
57723,3.432252567617668e-06
170114,1.1238213696347532e-11
571537,2.3245370284155586e-06
367220,3.202734743224546e-09
385924,2.220273058072427e-09
40933,1.6379711805720032e-07
752019,7.642022520906828e-07
972131,1.206916482266999e-06
71168,1.1518069408657179e-07
722845,7.853270483917837e-11
173005,2.128033760073815e-05
290663,3.3484486438267237e-09
96609,4.341873793304308e-06
400390,1.732143932368489e-06
290064,2.6030247915033793e-07
557850,1.1296762707783056e-05
36699,2.2213589407095965e-06
565776,2.6814935970552236e-06
316335,2.3207990733155657e-07
293274,1.9040832325303107e-06
687863,5.7636650806010325e-06
508795,1.7361458917965206e-07
582074,2.8178461532244218e-06
88692,5.004348808736746e-10
373572,3.872223362128256e-06
354276,8.040995508348181e-07
427559,3.712342291430921e-06
484741,4.856151048737782e-06
180149,4.528043596913478e-05
819298,2.512850373905745e-11
602500,8.015409948966571e-07
846209,4.0202723880672204e-09
103202,6.048086778452907e-08
469320,3.0769900722930144e-06
318935,7.383021702193895e-10
697648,2.0293324307286392e-06
50956,1.3254811307804068e-07
320919,1.2273092894020765e-07
646569,5.60963563557104e-10
447970,1.8558168167451783e-07
430491,2.826486737840279e-06
4820,9.435765392204676e-07
666806,1.233257109667781e-05
573008,4.344628029423998e-06
222462,1.0757212245072063e-07
872386,1.0695958942614319e-09
534486,2.41490307466694e-07
