seed,min_p_val
729970,0.0002499702960933451
716104,0.0002705165024252804
452437,9.222463828256895e-05
363839,0.0001216716124602511
878092,8.269431644075482e-06
522871,4.760678324863232e-05
921386,0.00018394345337252482
779453,0.0003346173746043726
788505,0.00012486450666384047
296218,0.00022631357523355774
750763,6.824523270491122e-05
966819,3.186857994646432e-05
779612,3.319694378317348e-05
606639,0.0006649954848577087
420702,0.0009067575164465393
302465,7.392768348791095e-05
936097,3.02906888259972e-05
347589,3.089128972156831e-05
508383,0.00017574787535861626
999413,0.00013686250102547384
289512,0.0004406866906434019
910653,0.0001081799769125913
401331,0.00012501516717740527
537265,3.17091968195134e-06
489686,1.7433073703020582e-05
790946,9.601756173553793e-06
633937,9.468679961174217e-05
598067,1.384362814807507e-06
490059,9.530770687137462e-06
510679,4.2548056700540625e-05
562113,0.00011320311289860304
381399,0.0001910479316857341
962951,1.2707508246136143e-05
552142,4.379891035794342e-05
705502,5.9726013155481916e-05
142140,0.0005210442268905604
548130,0.0001850392805434799
29948,0.00040688791783134097
564087,0.0002805110032843748
508527,0.0002894733905256219
313177,0.00014238187737310393
736426,1.3431209342220073e-05
919335,9.217840260995531e-05
560519,8.698120435871409e-05
242325,0.0001363133277888139
562180,1.6891831850888446e-05
51500,0.00013286949704070233
392230,7.472926192463467e-05
129017,3.696655542739358e-05
847522,6.611034882428311e-05
435294,0.0001904163895520648
295663,0.00018647471216475195
233463,6.950953017512527e-08
296404,6.151899759318225e-06
365336,7.55809222280663e-06
274571,0.0011408005678715644
758707,0.00015046175640832411
666593,5.7675048190860305e-05
805270,7.281061494922039e-06
769888,0.0001469353251606408
243236,0.0001281320826854197
77981,0.00031626227962443563
747952,0.00014720943918040936
528247,8.060213703047624e-06
198129,8.100227331601572e-05
565246,0.00010171330380156676
443285,1.9451254287767774e-05
818895,5.294599224014407e-06
627022,5.5771534377278333e-05
140365,0.0003223513516702076
69826,0.00040408946025211376
867317,0.00018027251160809366
786214,7.995386767538343e-05
473285,9.953187143776527e-06
271645,0.0004034180314629985
79918,4.2184632313227665e-05
113885,9.624013047462069e-05
341250,9.025228814795476e-06
752408,0.0003312125398955418
298390,8.626952180183077e-05
117054,0.00011218924717666535
245838,7.367504423901619e-06
612192,0.00027640186389428495
238117,4.424187146060385e-05
520447,3.124759183668136e-05
975837,1.0911552690733335e-05
623868,1.9225039972164457e-05
323023,9.280339345377421e-05
121803,0.00014272486320005538
459776,0.00013121482707173734
419227,0.00012664334645399596
420335,1.1531280119407305e-05
545980,4.342826611215788e-05
734421,0.0007257342316188623
340080,7.666618137850228e-05
79997,3.761511691107251e-05
494505,8.468460966254491e-05
301148,3.286323911959286e-05
317321,0.00010023322653930142
501029,3.511368665727136e-05
