seed,min_p_val
192327,1.6380959587073256e-05
816038,1.08312593229513e-05
707924,9.620520705513522e-06
621807,1.4622887966738033e-05
286036,0.0002815200770073429
158550,0.00033833006106122863
142138,3.3126874321211374e-06
587589,2.6081207944967953e-05
690864,3.477173342078873e-05
842744,7.987204290440629e-05
587824,0.0001802888485576888
712346,7.830504664265189e-06
45308,9.544300759420437e-05
51934,9.796187724895155e-05
573393,2.6368111254561023e-05
78435,1.0919857988864455e-05
595853,3.501008180322665e-05
858080,1.2089442161191016e-06
289701,2.6615652713590876e-07
161379,2.478887090507293e-06
223750,7.109665380514353e-05
444693,8.479756057716822e-05
636352,4.147539467883965e-07
758686,1.8763943302518677e-05
12571,0.00011385894938821883
427691,0.00010097060221386572
751448,2.725277435247906e-05
978627,2.4180954222909163e-05
886334,0.00019669397792542644
779001,6.041366781660091e-05
181971,3.0569810932564776e-05
870062,2.3973531878055703e-05
797599,9.906332180562822e-05
703812,0.00022871425159075583
976714,6.948590757342137e-05
355756,5.143056225467887e-05
362667,8.894552859093578e-06
813972,3.724370033394777e-05
908934,1.134888120849603e-05
161033,2.502393882429934e-06
993661,0.00021153695317263678
324306,0.00026436714171987645
806514,0.00014062126606083987
732502,1.942858160568607e-05
704860,6.373425111530463e-05
292745,0.0005203093189218543
596014,0.00012213314704267417
610026,0.00010002367459041714
795339,0.00017919172287815988
33767,4.2089592782969076e-05
454968,0.0001993093663439423
572674,0.00013489569531852327
532178,1.3585824497813418e-05
603684,0.0001969628925936266
57127,3.285586644668548e-05
818696,4.038015248341158e-06
94889,9.614313211913736e-07
602046,2.6566393889534948e-05
207935,3.4289927985632216e-05
547689,2.6106866878576163e-07
792400,6.374381035501766e-05
106618,0.00011923549939072543
102035,0.0002770637932844392
427665,8.438013527631638e-05
492695,3.0488741524714005e-06
223472,5.298073098570957e-05
44039,4.170334152826035e-06
363166,6.897729052576855e-05
989892,7.569189889009748e-05
129395,3.0187916682815942e-05
224696,2.6610555411090828e-05
639653,4.163166835309665e-06
967741,6.889489043225702e-05
839172,3.952754828856925e-05
877844,5.529644602637319e-05
669470,0.00013220336528854847
897913,1.0698498126835644e-05
612938,1.9385831266692742e-08
63210,7.549312886595876e-05
456849,1.2381271047467696e-05
632815,6.067399159631445e-05
305429,2.674911022717374e-06
320479,6.617907726314412e-05
143766,0.0001582490961957194
188551,5.010528930316442e-06
8467,2.8857609558586876e-05
836462,1.2107879596641501e-05
197131,0.000299085680470855
268959,5.64786074846675e-06
505569,3.635646493452721e-05
154139,1.2886715572119593e-05
614479,1.2767202162352901e-05
36105,1.0272119611215024e-05
603211,3.5124996221505723e-06
128920,0.00021603978293496695
292932,6.775398582048357e-05
446438,0.00019458667057930455
155007,0.0004324760543019278
414734,5.507296466612795e-06
273849,4.103133793548228e-08
