seed,min_p_val
969772,1.6805074310618203e-06
376889,0.00040964474704134585
598753,7.432310329576608e-05
816788,7.33952899848399e-05
890621,9.390023773914532e-06
659390,0.00016384984977036192
158224,0.0004566872150795187
983629,0.0002962368971250659
641383,5.4676913783890355e-06
232415,6.764243098214743e-05
562373,0.0003546710185960943
44291,9.148098771854791e-05
72034,3.962516289789552e-05
128598,0.00016138443586256036
939705,6.537282180294085e-05
555669,1.9810352545768744e-05
465885,0.0004303419073685034
361792,7.929884251002942e-05
543162,0.0010384495766522625
208066,0.0001760328277219254
863712,0.0004003383437007713
878398,0.00025025520792834155
94735,0.00019306464989220695
183010,0.00016682471681622095
420970,9.670513266509828e-05
889347,0.0001414339756011742
756974,4.938272729683461e-05
789812,2.9226388173154442e-06
504563,1.1201918268042384e-06
182995,2.7469103182262418e-05
274340,0.00017398736229702743
360179,0.0001864526563792288
848855,0.00011602207631916499
73659,6.578697458594845e-05
376949,1.3251825361580348e-05
728076,0.00028360705437583837
78121,0.0010745906767983043
670094,4.7006173934656144e-05
862817,0.00017562106915703979
833173,4.1560762502308596e-05
888164,1.1136893080543102e-05
277258,0.0001303708401131667
852922,7.753635323934024e-05
473922,0.00023635062216619272
722418,0.00023010509171059724
155753,0.000127513739648585
201966,2.9537250902345435e-05
331379,0.000575995320769104
69975,2.4550927637906604e-07
157309,0.00042195553495333863
254952,0.00016191888890043925
926845,2.972786494392089e-05
646374,4.69958358734824e-05
771536,0.0004288535278787145
827703,2.0207716202101502e-05
813385,0.00010512882252692537
445126,0.0005088201370069009
392843,0.0001346461136944458
448231,0.0001162011690327721
620423,1.5331367024077667e-05
497827,8.599774237085421e-05
770933,3.70492997550398e-05
632952,1.914631881713435e-05
115129,9.078413811983073e-06
781686,0.0001608740462641154
190547,7.322185266238324e-05
758487,7.569413290788908e-05
597507,0.00023262466214759927
972459,1.9218524501014816e-05
994116,8.22897732605747e-06
492110,0.000950440800279056
429537,0.0001203815645958016
92044,0.0006380528758671803
476736,0.0003348170803352398
959178,5.74493215299688e-05
22137,0.0006861137586155682
935112,0.00040968567554773767
93945,0.0005639372575912777
841171,0.00016651794153432198
287953,9.640609968168283e-06
640298,1.5528970988256184e-05
364793,7.8762396936684e-05
37736,0.00030947243148156064
979449,0.0002481637322089272
928659,0.00012651601614789508
596469,4.8921681544100935e-05
363862,9.651882481193186e-05
739178,0.0001482655437421306
59782,9.167709200258975e-05
385769,0.00012863352741734205
733478,0.00013254421622497145
741815,0.0001253892086754286
974749,0.00010720429128385495
375471,0.00015260437908604527
986355,7.251855660996562e-05
774784,0.0001162435465068052
571813,0.00017287674862658713
548558,0.00015499594045597308
659497,0.00036715956533628347
687757,3.174995361705395e-05
