seed,min_p_val
538432,2.608709638610084e-05
442045,0.0005144378641671792
520871,0.00022446064739012973
378614,9.658629081491179e-07
713700,1.131507945617312e-05
193062,4.0615400735196426e-07
323427,8.308465089434852e-05
780590,2.6958607495370847e-05
919882,0.0003944081840584104
961871,0.0004526819189217779
552282,2.6393344828805663e-05
231668,1.5416160686173978e-05
223644,1.894638868100805e-06
847265,2.5277661919054692e-05
896627,7.836138199618104e-05
138509,0.00012771238190496028
824115,1.9191846374512667e-05
673560,7.159105040452405e-07
78814,3.934243613398763e-06
429613,0.0002807803432050057
493269,2.1238504194726787e-05
645856,1.5900063710124806e-07
979141,1.4983158911982372e-07
246237,2.1328226411954912e-05
403142,4.987823113832546e-06
258433,1.9188217410917916e-05
12522,5.620824663199378e-06
314984,0.00010928604237699557
758964,4.886963056933706e-06
758671,6.764174616207225e-05
369633,7.48306668298128e-07
777826,8.920288275763325e-06
583834,8.665829036223235e-07
976871,6.595918485893943e-06
462115,0.00020631598552654865
808779,5.819373222844724e-05
924674,4.061083760532696e-05
169116,4.839250986719085e-06
226392,0.00018023003616759848
757072,0.0003052637367160486
81299,1.48874760512657e-06
953878,7.807242094972387e-05
100979,6.605055669483534e-06
128522,2.510270932048515e-06
348286,1.0753840338458938e-06
230615,7.652649752214552e-06
709388,1.8316706584472615e-05
232897,4.346864968243134e-09
523127,9.019577389438522e-07
524737,0.0001414061110627607
626347,4.563064499998796e-06
601016,8.264988374074397e-07
36510,0.00032643472188366863
50306,1.4611820739483988e-06
349418,0.00013097138993378642
115511,6.601556257114296e-06
59203,7.585114767504819e-06
362046,3.627079826739718e-05
115430,0.0009476512377659655
231042,6.026903266035322e-05
874847,3.0082735610459544e-05
423717,3.315736178078671e-05
609571,2.7450453995288747e-06
759837,1.5561619300055478e-05
625667,5.587190347653498e-05
541293,6.973680178213366e-05
151509,3.9953269344485106e-05
17955,4.915385766539975e-06
828121,3.796729824895531e-05
423210,5.2550389036848373e-05
408980,9.020287138557293e-05
386525,2.6966867960239504e-05
806866,5.73179790097787e-07
2825,5.9010188290229944e-05
597067,1.6772449932620738e-06
634216,2.3434176675972327e-05
230614,8.018724335241826e-05
369388,9.194650610272242e-05
45488,0.0001292611213197702
214967,0.00012186552902632357
1586,0.00018032896983067036
531086,4.0296518002877695e-05
644766,1.7538792206890059e-06
422864,2.4011493803133296e-05
969939,9.563738335643785e-05
351883,0.00016887304744049245
362302,6.382148802261275e-07
974615,0.00019681992949430164
356974,0.00016327799482432627
899546,1.7733529866138268e-05
835991,9.647503507881726e-06
809326,9.078458299207144e-06
746053,1.6069337498751775e-06
86552,9.85912454533958e-05
124391,6.130759569514744e-06
341835,1.4987652212898525e-07
407699,2.058001717190684e-05
330149,7.886866454824877e-06
548491,7.125979146953492e-06
231025,1.1456132103289582e-05
